발생년,발생년월일,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,가해자법규,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_
2019,20190331,야,일,1,0,0,0,0,서울,용산구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,955310.0,1947062.0,126.9942551,37.52177289,어린이집,동빙고어린이집,서울특벽시 용산구 녹사평대로14길 7,서울특별시 용산구 동빙고동 7-40,37.52360144,126.99400890000001,용산구청,용산경찰서,Y,,6~8,2020-02-18,3020000.0,서울특별시 용산구,0,6.0
2019,20190401,주,월,1,2,1,1,0,서울,중구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,승용차,승합차,953456.0,1950944.0,126.9730284,37.55667052,,,,,,,,,,,,,,,,
2019,20190401,주,월,1,0,0,0,0,서울,양천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,자전거,보행자,943060.0,1946808.0,126.85565190000001,37.51880861,초등학교,양명초교,서울특별시 양천구 중앙로 204,서울특별시 양천구 신정1동 543,37.51637504,126.8566344,서울특별시 양천구청,양천경찰서,Y,3.0,7,2020-06-01,3140000.0,서울특별시 양천구,0,97.0
2019,20190401,주,월,1,0,0,0,0,서울,양천구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,자전거,보행자,943060.0,1946808.0,126.85565190000001,37.51880861,어린이집,해바라기어린이집,서울특별시 양천구 목동동로1길 33,서울특별시 양천구 신정1동 310-11,37.51716063,126.856553,서울특별시 양천구청,양천경찰서,Y,1.0,7,2020-06-01,3140000.0,서울특별시 양천구,0,10.0
2019,20190407,야,일,1,0,0,0,0,서울,성북구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,957974.0,1956496.0,127.02386100000001,37.60692919,어린이집,다솔어린이집,서울특별시 성북구 삼양로8가길 32,,37.6088152,127.02474850000002,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020-02-28,3070000.0,서울특별시 성북구,0,10.0
2019,20190407,야,일,1,0,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,942301.0,1948231.0,126.84695159999998,37.531587,유치원,신영유치원,서울특별시 강서구 곰달래로25길 4 (화곡동),,37.530958,126.849217,서울특별시 강서구청,강서경찰서,Y,1.0,8,2020-01-01,3150000.0,서울특별시 강서구,0,97.0
2019,20190407,야,일,1,0,0,0,0,서울,강서구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,942301.0,1948231.0,126.84695159999998,37.531587,유치원,새화곡유치원,서울특별시 강서구 강서로15길 40 (화곡동),,37.5323019,126.84381499999999,서울특별시 강서구청,강서경찰서,Y,1.0,6,2020-01-01,3150000.0,서울특별시 강서구,0,96.0
2019,20190407,야,일,1,0,0,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,943307.0,1947948.0,126.85835890000001,37.52909872,어린이집,으뜸어린이집,서울특별시 양천구 신정중앙로 911-6,서울특별시 양천구 신정4동 911-6,37.526814,126.85831599999999,서울특별시 양천구청,양천경찰서,Y,1.0,14,2020-06-01,3140000.0,서울특별시 양천구,0,10.0
2019,20190407,야,일,1,0,0,0,0,서울,양천구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,없음,943307.0,1947948.0,126.85835890000001,37.52909872,어린이집,어깨동무어린이집,서울특별시 양천구 신정중앙로21길 38,서울특별시 양천구 신정4동 884-19,37.527432,126.85911599999999,서울특별시 양천구청,양천경찰서,Y,3.0,5,2020-06-01,3140000.0,서울특별시 양천구,0,11.0
2019,20190407,야,일,1,0,0,0,0,서울,양천구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,승합차,이륜차,940154.0,1949090.0,126.82258290000001,37.53919228,초등학교,양원초교,서울특별시 양천구 화곡로 16,서울특별시 양천구 신월3동 40-1,37.5382167,126.82310559999999,서울특별시 양천구청,양천경찰서,Y,5.0,6,2020-06-01,3140000.0,서울특별시 양천구,0,96.0
2019,20190407,야,일,1,0,0,0,0,서울,양천구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,승합차,이륜차,940154.0,1949090.0,126.82258290000001,37.53919228,유치원,광영유치원,서울특별시 양천구 남부순환로30길 17,서울특별시 양천구 신월3동 43-2,37.53719702,126.8232754,서울특별시 양천구청,양천경찰서,Y,0.0,6,2020-06-01,3140000.0,서울특별시 양천구,0,10.0
2019,20190409,야,화,1,0,0,0,0,서울,동작구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,950187.2,1945038.2,126.93642129999999,37.50326948,,,,,,,,,,,,,,,,
2019,20190409,주,화,1,0,0,0,0,서울,관악구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,화물차,이륜차,948730.0,1943290.0,126.92005729999998,37.48743278,,,,,,,,,,,,,,,,
2019,20190411,야,목,1,0,0,0,0,서울,서대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,950612.0,1955197.0,126.9405433,37.59485522,,,,,,,,,,,,,,,,
2019,20190412,야,금,1,0,0,0,0,서울,강서구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,이륜차,942351.0,1950198.0,126.8473629,37.54931874,초등학교,우장초등학교,서울특별시 강서구 화곡로 263 (화곡동),,37.54963737,126.8459831,서울특별시 강서구청,강서경찰서,Y,1.0,4,2020-01-01,3150000.0,서울특별시 강서구,2017-10-19,96.0
2019,20190412,야,금,1,0,0,0,0,서울,강서구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,이륜차,942351.0,1950198.0,126.8473629,37.54931874,유치원,동그라미유치원,서울특별시 강서구 화곡로52길 14 (화곡동),,37.5501136,126.8491643,서울특별시 강서구청,강서경찰서,Y,1.0,6,2020-01-01,3150000.0,서울특별시 강서구,0,98.0
2019,20190412,야,금,1,0,0,0,0,서울,강서구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,기타단일로,화물차,이륜차,942351.0,1950198.0,126.8473629,37.54931874,유치원,강서유치원,서울특별시 강서구 까치산로 116 (화곡동),,37.54821183,126.85003909999999,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000.0,서울특별시 강서구,0,9.0
2019,20190414,야,일,1,0,0,0,0,서울,강북구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,958539.0,1960370.0,127.0300422,37.64187187,유치원,상아유치원,서울특별시 강북구 한천로132길 27,서울특별시 강북구 번동 463-10,37.64014,127.02916,강북구청,강북경찰서,Y,2.0,8,2019-05-10,3080000.0,서울특별시 강북구,0,97.0
2019,20190420,야,토,1,0,0,0,0,서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961379.0,1949340.0,127.0628145,37.54257943,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.54431493,127.06315729999999,서울특별시 성동구,성동경찰서,Y,3.0,5~8,2020-06-17,3030000.0,서울특별시 성동구,2018-04-26,96.0
2019,20190420,야,토,1,0,0,0,0,서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961379.0,1949340.0,127.0628145,37.54257943,유치원,윤진유치원,서울특별시 광진구 아차산로 21길 15 (화양동),서울특별시 광진구 화양동 42-21,37.542766,127.06271799999999,서울특별시청,광진경찰서,Y,2.0,,2019-02-20,3040000.0,서울특별시 광진구,0,9.0
2019,20190421,야,일,1,5,1,4,0,서울,영등포구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승합차,없음,948495.0,1946726.0,126.9171585,37.51838904,,,,,,,,,,,,,,,,
2019,20190424,야,수,1,0,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,964253.0,1955542.0,127.0950446,37.59859609,,,,,,,,,,,,,,,,
2019,20190501,주,수,1,0,0,0,0,서울,성동구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,960015.0,1951910.0,127.0472345,37.56568544,어린이집,마장어린이집,서울특별시 성동구 마장로44길 10,서울특별시 성동구 마장동 780,37.566426,127.0455793,서울특별시 성동구,성동경찰서,Y,1.0,24,2020-06-17,3030000.0,서울특별시 성동구,0,97.0
2019,20190501,주,수,1,0,0,0,0,서울,성동구,차대사람,횡단중,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,960015.0,1951910.0,127.0472345,37.56568544,유치원,세인유치원,서울특별시 성동구 마장로42길 26,서울특별시 성동구 마장동 785-2,37.56525103,127.04652490000001,서울특별시 성동구,성동경찰서,Y,1.0,24,2020-06-17,3030000.0,서울특별시 성동구,0,98.0
2019,20190502,주,목,1,0,0,0,0,서울,서대문구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,이륜차,950621.0,1954779.0,126.94067340000002,37.59108823,,,,,,,,,,,,,,,,
2019,20190503,야,금,1,0,0,0,0,서울,광진구,차대사람,기타,기타,안전운전 의무 불이행,단일로,교량위,승용차,보행자,962010.0,1948874.0,127.06998130000001,37.53840544,,,,,,,,,,,,,,,,
2019,20190504,야,토,1,2,0,2,0,서울,양천구,차대차,추돌,추돌,과속,교차로,교차로부근,승용차,화물차,941066.0,1946411.0,126.8331205,37.51510519,초등학교,강월초교,서울특별시 양천구 신월로 97,서울특별시 양천구 신월7동 987-3,37.516341,126.8334325,서울특별시 양천구청,양천경찰서,Y,5.0,8,2020-06-01,3140000.0,서울특별시 양천구,0,97.0
2019,20190504,야,토,1,2,0,2,0,서울,양천구,차대차,추돌,추돌,과속,교차로,교차로부근,승용차,화물차,941066.0,1946411.0,126.8331205,37.51510519,초등학교,신은초교,서울특별시 양천구 신정이펜2로 30,서울특별시 양천구 신정3동781-14,37.5139921,126.83217109999998,서울특별시 양천구청,양천경찰서,Y,6.0,7,2020-06-01,3140000.0,서울특별시 양천구,0,11.0
2019,20190504,야,토,1,2,0,2,0,서울,양천구,차대차,추돌,추돌,과속,교차로,교차로부근,승용차,화물차,941066.0,1946411.0,126.8331205,37.51510519,유치원,신정유치원,서울특별시 양천구 신정로7길 81-4,서울특별시 양천구 신정3동 1319-3,37.51356942,126.83337079999998,서울특별시 양천구청,양천경찰서,Y,2.0,8,2020-06-01,3140000.0,서울특별시 양천구,0,16.0
2019,20190504,야,토,1,2,0,2,0,서울,양천구,차대차,추돌,추돌,과속,교차로,교차로부근,승용차,화물차,941066.0,1946411.0,126.8331205,37.51510519,어린이집,양문어린이집,서울특별시 양천구 신월로 109,서울특별시 양천구 신월7동 982-21,37.51621420000001,126.835967,서울특별시 양천구청,양천경찰서,Y,0.0,20,2020-06-01,3140000.0,서울특별시 양천구,0,10.0
2019,20190505,주,일,1,0,0,0,0,서울,강동구,차대차,추돌,추돌,기타,교차로,교차로내,승용차,자전거,967257.0,1948982.0,127.1293674,37.53958022,유치원,천호유치원,서울특별시 강동구 구천면로 238,서울특별시 강동구 천호3동 397-74,37.541638299999995,127.1308643,서울특별시 강동구청,강동경찰서,Y,1.0,15,2019-12-06,3240000.0,서울특별시 강동구,0,95.0
2019,20190505,주,일,1,0,0,0,0,서울,강동구,차대차,추돌,추돌,기타,교차로,교차로내,승용차,자전거,967257.0,1948982.0,127.1293674,37.53958022,어린이집,강동복지관어린이집,서울특별시 강동구 진황도로23길 7,서울특별시 강동구 천호3동 555,37.54004383,127.1297892,서울특별시 강동구청,강동경찰서,Y,1.0,6,2019-12-06,3240000.0,서울특별시 강동구,0,13.0
2019,20190506,야,월,1,0,0,0,0,서울,강서구,차대사람,횡단중,횡단중,과속,단일로,기타단일로,승용차,보행자,938879.0,1951303.0,126.8079673,37.55905423,어린이집,밤비니어린이집,서울특별시 강서구 남부순환로7길 39 (공항동),,37.558943,126.80958840000001,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000.0,서울특별시 강서구,0,14.0
2019,20190506,야,월,1,0,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,941665.0,1949326.0,126.8396666,37.54141622,초등학교,신월초등학교,서울특별시 강서구 강서로31길 48 (화곡동),,37.54036642,126.8394575,서울특별시 강서구청,강서경찰서,Y,1.0,6,2020-01-01,3150000.0,서울특별시 강서구,0,96.0
2019,20190507,주,화,1,0,0,0,0,서울,성동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,959699.5,1949955.5,127.04376950000001,37.54805521,,,,,,,,,,,,,,,,
2019,20190507,주,화,1,3,1,2,0,서울,마포구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,승용차,946655.0,1952092.0,126.8959476,37.56664875,,,,,,,,,,,,,,,,
2019,20190507,주,화,1,0,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,940275.0,1951398.0,126.8237645,37.56000204,초등학교,공진초등학교,서울특별시 강서구 마곡서로 33 (마곡동),,37.557821999999994,126.82261100000001,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000.0,서울특별시 강서구,0,97.0
2019,20190507,주,화,1,0,0,0,0,서울,강서구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,940275.0,1951398.0,126.8237645,37.56000204,유치원,공진초등학교병설유치원,서울특별시 강서구 마곡서로 33 (마곡동),,37.557821999999994,126.82261100000001,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000.0,서울특별시 강서구,0,97.0
2019,20190507,주,화,1,0,0,0,0,서울,종로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021.0,1952966.0,126.967974,37.57487308,유치원,세종유치원,서울특별시 종로구 사직로8길 9,서울특별시 종로구 필운동 278-4,37.575477,126.969952,종로구청,종로경찰서,Y,1.0,25,2019-01-14,3000000.0,서울특별시 종로구,0,9.0
2019,20190507,주,화,1,0,0,0,0,서울,종로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021.0,1952966.0,126.967974,37.57487308,특수학교,수도사랑의학교,서울특별시 종로구 사직로7길17,서울특별시 종로구 사직동 262-57,37.574721000000004,126.965217,종로구청,종로경찰서,Y,1.0,12,2019-01-14,3000000.0,서울특별시 종로구,0,6.0
2019,20190507,주,화,1,0,0,0,0,서울,종로구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021.0,1952966.0,126.967974,37.57487308,초등학교,매동초등학교,서울특별시 종로구 사직로9길19,서울특별시 종로구 필운동 32,37.577234499999996,126.9668504,종로구청,종로경찰서,Y,3.0,6~12,2019-01-14,3000000.0,서울특별시 종로구,0,97.0
2019,20190507,주,화,1,0,0,0,0,서울,마포구,차대사람,횡단중,횡단중,신호위반,단일로,기타단일로,건설기계,보행자,950722.0,1949798.0,126.9421524,37.54619923,,,,,,,,,,,,,,,,
2019,20190507,주,화,1,0,0,0,0,서울,성동구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,승용차,959719.3,1950347.7,127.04397209999999,37.55159109,,,,,,,,,,,,,,,,
2019,20190507,주,화,1,0,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,939355.0,1951025.0,126.8133794,37.556580100000005,유치원,예지유치원,서울특별시 강서구 남부순환로11가길 89 (공항동),,37.5576234,126.8132178,서울특별시 강서구청,강서경찰서,Y,1.0,6,2020-01-01,3150000.0,서울특별시 강서구,0,97.0
2019,20190507,주,화,1,0,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,기타,단일로,기타단일로,승용차,보행자,939355.0,1951025.0,126.8133794,37.556580100000005,어린이집,프란체스코어린이집,서울특별시 강서구 방화대로5다길 22-12 (공항동),,37.5555119,126.8146107,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000.0,서울특별시 강서구,0,97.0
2019,20190509,주,목,1,0,0,0,0,서울,은평구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,948463.0,1954021.0,126.9162838,37.58413796,유치원,무지개나라유치원,서울특별시 은평구 가좌로7다길 13,서울특별시 은평구 가좌로7다길 13,37.584587,126.9180933,서울특별시 은평구,서부경찰서,Y,1.0,6,2019-07-31,3110000.0,서울특별시 은평구,0,7.0
2019,20190511,야,토,1,0,0,0,0,서울,서초구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승용차,보행자,956591.0,1942817.0,127.00900190000002,37.48357248,,,,,,,,,,,,,,,,
2019,20190514,야,화,1,0,0,0,0,서울,송파구,차대차,측면충돌,측면충돌,중앙선 침범,단일로,기타단일로,원동기장치자전거,승용차,965899.0,1943616.0,127.114245,37.49116487,,,,,,,,,,,,,,,,
2019,20190514,주,화,1,2,0,2,0,서울,송파구,차대차,정면충돌,정면충돌,신호위반,교차로,교차로내,이륜차,승용차,965236.0,1946318.0,127.1066174,37.51549448,,,,,,,,,,,,,,,,
2019,20190514,주,화,1,0,0,0,0,서울,강서구,차대차,측면충돌,측면충돌,신호위반,단일로,기타단일로,승합차,자전거,941566.6,1948867.2,126.8385894,37.53727482,,,,,,,,,,,,,,,,
2019,20190516,주,목,1,2,0,2,0,서울,송파구,차대차,추돌,추돌,안전운전 의무 불이행,교차로,교차로부근,승용차,화물차,964435.0,1946416.0,127.0975489,37.51634726,,,,,,,,,,,,,,,,
2019,20190520,주,월,1,0,0,0,0,서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894.0,1956911.0,127.05692040000001,37.61079852,초등학교,석관초등학교,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.61102341,127.05835479999999,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020-02-28,3070000.0,서울특별시 성북구,0,95.0
2019,20190520,주,월,1,0,0,0,0,서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894.0,1956911.0,127.05692040000001,37.61079852,유치원,석관병설유치원,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.61102341,127.05835479999999,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020-02-28,3070000.0,서울특별시 성북구,0,95.0
2019,20190520,주,월,1,0,0,0,0,서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894.0,1956911.0,127.05692040000001,37.61079852,유치원,은하유치원,서울특별시 성북구 돌곶이로 64,서울특별시 성북구 석관동 248-5,37.6094377,127.05865690000002,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,,2020-02-28,3070000.0,서울특별시 성북구,0,95.0
2019,20190520,주,월,1,0,0,0,0,서울,성북구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894.0,1956911.0,127.05692040000001,37.61079852,어린이집,돌곶이어린이집,서울특별시 성북구 화랑로30길 19,서울특별시 성북구 석관동 343-61,37.6096369,127.05561780000001,서울특별시 성북구청,서울특별시 종암경찰서,Y,1.0,10,2020-02-28,3070000.0,서울특별시 성북구,0,12.0
2019,20190524,야,금,1,0,0,0,0,서울,노원구,차대사람,기타,기타,안전운전 의무 불이행,교차로,교차로부근,승합차,보행자,960514.0,1959666.0,127.0524662,37.63561364,,,,,,,,,,,,,,,,
2019,20190525,야,토,1,0,0,0,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,956812.0,1945542.0,127.0113416,37.50814421,어린이집,사랑의어린이집,서울특별시 서초구 신반포로33길 22,서울특별시 서초구 잠원동 60-5,37.5098757,127.0109679,서울시 서초구,서초경찰서,Y,1.0,1,2019-06-03,3210000.0,서울특별시 서초구,0,16.0
2019,20190525,야,토,1,0,0,0,0,서울,서초구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,956812.0,1945542.0,127.0113416,37.50814421,초등학교,원촌초등학교,서울특별시 서초구 사평대로45길 26,서울특별시 서초구 반포1동 21,37.5061857,127.01246119999999,서울시 서초구,서초경찰서,Y,1.0,1,2019-06-03,3210000.0,서울특별시 서초구,0,95.0
2019,20190528,야,화,1,1,1,0,0,서울,중랑구,차대차,정면충돌,정면충돌,중앙선 침범,단일로,기타단일로,승용차,화물차,966115.0,1956942.0,127.11607269999999,37.611285200000005,,,,,,,,,,,,,,,,
2019,20190601,야,토,1,0,0,0,0,서울,강남구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,959677.0,1948034.0,127.04362040000001,37.53073513,,,,,,,,,,,,,,,,
2019,20190603,주,월,1,0,0,0,0,서울,구로구,차대차,측면충돌,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,946450.0,1944063.0,126.89421200000001,37.49427056,초등학교,동구로초등학교,서울특별시 구로구 구로중앙로14길 43,,37.49407207,126.8927814,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000.0,서울특별시 구로구,0,95.0
2019,20190605,야,수,1,2,1,1,0,서울,영등포구,차대차,측면충돌,측면충돌,과속,단일로,기타단일로,이륜차,승용차,946530.0,1949314.0,126.8947348,37.54160317,초등학교,당산초등학교,서울특별시 영등포구 선유로55길 32,서울특별시 영등포구 양평동4가 323,37.54012002,126.8962413,영등포구청,영등포경찰서,Y,6.0,5~8.5,2020-06-30,3180000.0,서울특별시 영등포구,0,95.0
2019,20190605,야,수,1,0,0,0,0,서울,양천구,차대사람,차도통행중,차도통행중,보행자 보호의무 위반,교차로,교차로내,승합차,보행자,943355.0,1946352.0,126.8590252,37.51471681,초등학교,양명초교,서울특별시 양천구 중앙로 204,서울특별시 양천구 신정1동 543,37.51637504,126.8566344,서울특별시 양천구청,양천경찰서,Y,3.0,7,2020-06-01,3140000.0,서울특별시 양천구,0,97.0
2019,20190606,야,목,1,0,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967904.0,1949038.0,127.1366885,37.54010773,초등학교,천동초등학교,서울특별시 강동구 성안로 200,서울특별시 강동구 길동 371-1,37.541015,127.13782759999998,서울특별시 강동구청,강동경찰서,Y,5.0,6,2019-12-06,3240000.0,서울특별시 강동구,0,95.0
2019,20190606,야,목,1,0,0,0,0,서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967904.0,1949038.0,127.1366885,37.54010773,어린이집,예은어린이집,서울특별시 강동구 성안로31마길 6,서울특별시 강동구 천호3동 186-7,37.5408215,127.1336179,서울특별시 강동구청,강동경찰서,Y,1.0,4.5,2019-12-06,3240000.0,서울특별시 강동구,0,10.0
2019,20190607,야,금,1,0,0,0,0,서울,성북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,956632.0,1957000.0,127.0086272,37.61140951,어린이집,북악어린이집,서울특별시 성북구 솔샘로6마길 5,,37.60980502,127.00783419999999,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020-02-28,3070000.0,서울특별시 성북구,0,10.0
2019,20190607,야,금,1,0,0,0,0,서울,성북구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,956632.0,1957000.0,127.0086272,37.61140951,어린이집,꿈나래어린이집,서울특별시 성북구 보국문로 68-1,,37.61055770000001,127.0093532,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.0,,2020-02-28,3070000.0,서울특별시 성북구,0,12.0
2019,20190609,야,일,1,0,0,0,0,서울,강서구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승합차,940525.0,1951378.5,126.8265966,37.55984247,,,,,,,,,,,,,,,,
2019,20190610,야,월,1,1,0,0,1,서울,동대문구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,959254.0,1953675.0,127.0385195,37.58156049,,,,,,,,,,,,,,,,
2019,20190612,주,수,1,0,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,950701.0,1954865.0,126.94157379999999,37.59186764,초등학교,홍제초등학교,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.94455500000001,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3.0,5~17,2019-03-04,3120000.0,서울특별시 서대문구,0,95.0
2019,20190612,주,수,1,0,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,950701.0,1954865.0,126.94157379999999,37.59186764,유치원,홍제성당유치원,서울특별시 서대문구 통일로40길 18,서울특별시 서대문구 홍제3동 301-6,37.590144,126.943955,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1.0,5~6,2019-03-04,3120000.0,서울특별시 서대문구,0,95.0
2019,20190612,주,수,1,0,0,0,0,서울,서대문구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,950701.0,1954865.0,126.94157379999999,37.59186764,유치원,홍제초교(병설)유치원,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.94455500000001,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1.0,5~17,2019-03-04,3120000.0,서울특별시 서대문구,0,95.0
2019,20190614,주,금,1,0,0,0,0,서울,성동구,차대사람,보도통행중,보도통행중,신호위반,교차로,교차로횡단보도내,이륜차,보행자,957942.0,1951153.0,127.0238053,37.55877005,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465,127.023576,서울특별시 성동구,성동경찰서,Y,6.0,5~20,2020-06-17,3030000.0,서울특별시 성동구,2017-12-12,96.0
2019,20190614,야,금,1,0,0,0,0,서울,구로구,차대사람,횡단중,횡단중,신호위반,교차로,교차로내,승용차,보행자,943267.0,1945810.0,126.8580713,37.50982631,초등학교,계남초교,서울특별시 양천구 목동동로2길 54,서울특별시 양천구 신정7동 325-7,37.51016938,126.86001680000001,서울특별시 양천구청,양천경찰서,Y,5.0,7,2020-06-01,3140000.0,서울특별시 양천구,0,97.0
2019,20190615,주,토,1,0,0,0,0,서울,동대문구,차대차,기타,기타,신호위반,교차로,교차로내,이륜차,승용차,959236.0,1953298.0,127.0383366,37.5781617,,,,,,,,,,,,,,,,
2019,20190617,주,월,1,0,0,0,0,서울,중랑구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,자전거,보행자,963961.0,1953558.0,127.09183440000001,37.5807023,,,,,,,,,,,,,,,,
2019,20190617,야,월,1,0,0,0,0,서울,종로구,차대차,추돌,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,955970.0,1952509.0,127.001397,37.57089982,초등학교,효제초등학교,서울특별시 종로구 대학로12,서울특별시 종로구 효제동 255-4,37.572882799999995,127.003257,종로구청,혜화경찰서,Y,4.0,20~25,2019-01-14,3000000.0,서울특별시 종로구,2017-04-12,97.0
