발생년,발생년월일,주야,요일,사망자수,부상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형,법규위반,도로형태_,도로형태,가해자_당,피해자_당,발생위치X_,발생위치Y_,경도,위도,시설종류,대상시설명,소재지도로,소재지지번,위도_2,경도_2,관리기관명,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기준,제공기관코,제공기관명,옐로카펫_,보호구역_,평균기온(℃),최저기온(℃),최고기온(℃),강수량(mm),옐로카펫_설치유무
2019,20190420,야,토,1,0,0,0,0,서울,성동구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961379,1949340,127.0628145,37.54257943,초등학교,성수초등학교,서울특별시 성동구 아차산로17길 21,서울특별시 성동구 성수동2가 277-32,37.54431493,127.0631573,서울특별시 성동구,성동경찰서,Y,3,5~8,2020-06-17,3030000,서울특별시 성동구,20180426,96,14.3,9.7,19.1,1.2,1
2019,20190420,야,토,1,0,0,0,0,서울,성동구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,없음,961379,1949340,127.0628145,37.54257943,유치원,윤진유치원,서울특별시 광진구 아차산로 21길 15 (화양동),서울특별시 광진구 화양동 42-21,37.542766,127.062718,서울특별시청,광진경찰서,Y,2,,2019-02-20,3040000,서울특별시 광진구,0,9,14.3,9.7,19.1,1.2,0
2019,20190501,주,수,1,0,0,0,0,서울,성동구,차대사람,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,960015,1951910,127.0472345,37.56568544,어린이집,마장어린이집,서울특별시 성동구 마장로44길 10,서울특별시 성동구 마장동 780,37.566426,127.0455793,서울특별시 성동구,성동경찰서,Y,1,24,2020-06-17,3030000,서울특별시 성동구,0,97,16.4,11.2,22.2,,0
2019,20190501,주,수,1,0,0,0,0,서울,성동구,차대사람,횡단중,신호위반,교차로,교차로횡단보도내,승용차,보행자,960015,1951910,127.0472345,37.56568544,유치원,세인유치원,서울특별시 성동구 마장로42길 26,서울특별시 성동구 마장동 785-2,37.56525103,127.0465249,서울특별시 성동구,성동경찰서,Y,1,24,2020-06-17,3030000,서울특별시 성동구,0,98,16.4,11.2,22.2,,0
2019,20190504,야,토,1,2,0,2,0,서울,양천구,차대차,추돌,과속,교차로,교차로부근,승용차,화물차,941066,1946411,126.8331205,37.51510519,초등학교,강월초교,서울특별시 양천구 신월로 97,서울특별시 양천구 신월7동 987-3,37.516341,126.8334325,서울특별시 양천구청,양천경찰서,Y,5,8,2020-06-01,3140000,서울특별시 양천구,0,97,19.5,12,27.4,,0
2019,20190504,야,토,1,2,0,2,0,서울,양천구,차대차,추돌,과속,교차로,교차로부근,승용차,화물차,941066,1946411,126.8331205,37.51510519,초등학교,신은초교,서울특별시 양천구 신정이펜2로 30,서울특별시 양천구 신정3동781-14,37.5139921,126.8321711,서울특별시 양천구청,양천경찰서,Y,6,7,2020-06-01,3140000,서울특별시 양천구,0,11,19.5,12,27.4,,0
2019,20190504,야,토,1,2,0,2,0,서울,양천구,차대차,추돌,과속,교차로,교차로부근,승용차,화물차,941066,1946411,126.8331205,37.51510519,유치원,신정유치원,서울특별시 양천구 신정로7길 81-4,서울특별시 양천구 신정3동 1319-3,37.51356942,126.8333708,서울특별시 양천구청,양천경찰서,Y,2,8,2020-06-01,3140000,서울특별시 양천구,0,16,19.5,12,27.4,,0
2019,20190504,야,토,1,2,0,2,0,서울,양천구,차대차,추돌,과속,교차로,교차로부근,승용차,화물차,941066,1946411,126.8331205,37.51510519,어린이집,양문어린이집,서울특별시 양천구 신월로 109,서울특별시 양천구 신월7동 982-21,37.5162142,126.835967,서울특별시 양천구청,양천경찰서,Y,0,20,2020-06-01,3140000,서울특별시 양천구,0,10,19.5,12,27.4,,0
2019,20190505,주,일,1,0,0,0,0,서울,강동구,차대차,추돌,기타,교차로,교차로내,승용차,자전거,967257,1948982,127.1293674,37.53958022,유치원,천호유치원,서울특별시 강동구 구천면로 238,서울특별시 강동구 천호3동 397-74,37.5416383,127.1308643,서울특별시 강동구청,강동경찰서,Y,1,15,2019-12-06,3240000,서울특별시 강동구,0,95,19.2,13.6,26.5,,0
2019,20190505,주,일,1,0,0,0,0,서울,강동구,차대차,추돌,기타,교차로,교차로내,승용차,자전거,967257,1948982,127.1293674,37.53958022,어린이집,강동복지관어린이집,서울특별시 강동구 진황도로23길 7,서울특별시 강동구 천호3동 555,37.54004383,127.1297892,서울특별시 강동구청,강동경찰서,Y,1,6,2019-12-06,3240000,서울특별시 강동구,0,13,19.2,13.6,26.5,,0
2019,20190506,야,월,1,0,0,0,0,서울,강서구,차대사람,횡단중,과속,단일로,기타단일로,승용차,보행자,938879,1951303,126.8079673,37.55905423,어린이집,밤비니어린이집,서울특별시 강서구 남부순환로7길 39 (공항동),,37.558943,126.8095884,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,14,14.5,9.8,19.8,0,0
2019,20190506,야,월,1,0,0,0,0,서울,강서구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,941665,1949326,126.8396666,37.54141622,초등학교,신월초등학교,서울특별시 강서구 강서로31길 48 (화곡동),,37.54036642,126.8394575,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,96,14.5,9.8,19.8,0,0
2019,20190507,주,화,1,0,0,0,0,서울,강서구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,940275,1951398,126.8237645,37.56000204,초등학교,공진초등학교,서울특별시 강서구 마곡서로 33 (마곡동),,37.557822,126.822611,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97,15,8.4,21.9,,0
2019,20190507,주,화,1,0,0,0,0,서울,강서구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,940275,1951398,126.8237645,37.56000204,유치원,공진초등학교병설유치원,서울특별시 강서구 마곡서로 33 (마곡동),,37.557822,126.822611,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97,15,8.4,21.9,,0
2019,20190507,주,화,1,0,0,0,0,서울,종로구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021,1952966,126.967974,37.57487308,유치원,세종유치원,서울특별시 종로구 사직로8길 9,서울특별시 종로구 필운동 278-4,37.575477,126.969952,종로구청,종로경찰서,Y,1,25,2019-01-14,3000000,서울특별시 종로구,0,9,15,8.4,21.9,,0
2019,20190507,주,화,1,0,0,0,0,서울,종로구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021,1952966,126.967974,37.57487308,특수학교,수도사랑의학교,서울특별시 종로구 사직로7길17,서울특별시 종로구 사직동 262-57,37.574721,126.965217,종로구청,종로경찰서,Y,1,12,2019-01-14,3000000,서울특별시 종로구,0,6,15,8.4,21.9,,0
2019,20190507,주,화,1,0,0,0,0,서울,종로구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,자전거,화물차,953021,1952966,126.967974,37.57487308,초등학교,매동초등학교,서울특별시 종로구 사직로9길19,서울특별시 종로구 필운동 32,37.5772345,126.9668504,종로구청,종로경찰서,Y,3,6~12,2019-01-14,3000000,서울특별시 종로구,0,97,15,8.4,21.9,,0
2019,20190507,주,화,1,0,0,0,0,서울,강서구,차대사람,차도통행중,기타,단일로,기타단일로,승용차,보행자,939355,1951025,126.8133794,37.5565801,유치원,예지유치원,서울특별시 강서구 남부순환로11가길 89 (공항동),,37.5576234,126.8132178,서울특별시 강서구청,강서경찰서,Y,1,6,2020-01-01,3150000,서울특별시 강서구,0,97,15,8.4,21.9,,0
2019,20190507,주,화,1,0,0,0,0,서울,강서구,차대사람,차도통행중,기타,단일로,기타단일로,승용차,보행자,939355,1951025,126.8133794,37.5565801,어린이집,프란체스코어린이집,서울특별시 강서구 방화대로5다길 22-12 (공항동),,37.5555119,126.8146107,서울특별시 강서구청,강서경찰서,N,,,2020-01-01,3150000,서울특별시 강서구,0,97,15,8.4,21.9,,0
2019,20190509,주,목,1,0,0,0,0,서울,은평구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,화물차,보행자,948463,1954021,126.9162838,37.58413796,유치원,무지개나라유치원,서울특별시 은평구 가좌로7다길 13,서울특별시 은평구 가좌로7다길 13,37.584587,126.9180933,서울특별시 은평구,서부경찰서,Y,1,6,2019-07-31,3110000,서울특별시 은평구,0,7,16.6,11.7,22.9,,0
2019,20190520,주,월,1,0,0,0,0,서울,성북구,차대사람,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894,1956911,127.0569204,37.61079852,초등학교,석관초등학교,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.61102341,127.0583548,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,95,16.4,13,20.2,8.7,0
2019,20190520,주,월,1,0,0,0,0,서울,성북구,차대사람,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894,1956911,127.0569204,37.61079852,유치원,석관병설유치원,서울특별시 성북구 돌곶이로22길 21,서울특별시 성북구 석관동 205,37.61102341,127.0583548,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,95,16.4,13,20.2,8.7,0
2019,20190520,주,월,1,0,0,0,0,서울,성북구,차대사람,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894,1956911,127.0569204,37.61079852,유치원,은하유치원,서울특별시 성북구 돌곶이로 64,서울특별시 성북구 석관동 248-5,37.6094377,127.0586569,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,95,16.4,13,20.2,8.7,0
2019,20190520,주,월,1,0,0,0,0,서울,성북구,차대사람,기타,안전운전 의무 불이행,교차로,교차로횡단보도내,승합차,보행자,960894,1956911,127.0569204,37.61079852,어린이집,돌곶이어린이집,서울특별시 성북구 화랑로30길 19,서울특별시 성북구 석관동 343-61,37.6096369,127.0556178,서울특별시 성북구청,서울특별시 종암경찰서,Y,1,10,2020-02-28,3070000,서울특별시 성북구,0,12,16.4,13,20.2,8.7,0
2019,20190525,야,토,1,0,0,0,0,서울,서초구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,956812,1945542,127.0113416,37.50814421,어린이집,사랑의어린이집,서울특별시 서초구 신반포로33길 22,서울특별시 서초구 잠원동 60-5,37.5098757,127.0109679,서울시 서초구,서초경찰서,Y,1,1,2019-06-03,3210000,서울특별시 서초구,0,16,23.4,18.4,28.6,,0
2019,20190525,야,토,1,0,0,0,0,서울,서초구,차대차,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,승용차,956812,1945542,127.0113416,37.50814421,초등학교,원촌초등학교,서울특별시 서초구 사평대로45길 26,서울특별시 서초구 반포1동 21,37.5061857,127.0124612,서울시 서초구,서초경찰서,Y,1,1,2019-06-03,3210000,서울특별시 서초구,0,95,23.4,18.4,28.6,,0
2019,20190603,주,월,1,0,0,0,0,서울,구로구,차대차,측면충돌,신호위반,교차로,교차로내,승용차,이륜차,946450,1944063,126.894212,37.49427056,초등학교,동구로초등학교,서울특별시 구로구 구로중앙로14길 43,,37.49407207,126.8927814,서울특별시 구로구청,구로경찰서,Y,,,2019-10-28,3160000,서울특별시 구로구,0,95,23.1,16,29.5,,0
2019,20190605,야,수,1,2,1,1,0,서울,영등포구,차대차,측면충돌,과속,단일로,기타단일로,이륜차,승용차,946530,1949314,126.8947348,37.54160317,초등학교,당산초등학교,서울특별시 영등포구 선유로55길 32,서울특별시 영등포구 양평동4가 323,37.54012002,126.8962413,영등포구청,영등포경찰서,Y,6,5~8.5,2020-06-30,3180000,서울특별시 영등포구,0,95,23,17.8,29.6,,0
2019,20190605,야,수,1,0,0,0,0,서울,양천구,차대사람,차도통행중,보행자 보호의무 위반,교차로,교차로내,승합차,보행자,943355,1946352,126.8590252,37.51471681,초등학교,양명초교,서울특별시 양천구 중앙로 204,서울특별시 양천구 신정1동 543,37.51637504,126.8566344,서울특별시 양천구청,양천경찰서,Y,3,7,2020-06-01,3140000,서울특별시 양천구,0,97,23,17.8,29.6,,0
2019,20190606,야,목,1,0,0,0,0,서울,강동구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967904,1949038,127.1366885,37.54010773,초등학교,천동초등학교,서울특별시 강동구 성안로 200,서울특별시 강동구 길동 371-1,37.541015,127.1378276,서울특별시 강동구청,강동경찰서,Y,5,6,2019-12-06,3240000,서울특별시 강동구,0,95,21.2,18.6,25.1,7.5,0
2019,20190606,야,목,1,0,0,0,0,서울,강동구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,967904,1949038,127.1366885,37.54010773,어린이집,예은어린이집,서울특별시 강동구 성안로31마길 6,서울특별시 강동구 천호3동 186-7,37.5408215,127.1336179,서울특별시 강동구청,강동경찰서,Y,1,4.5,2019-12-06,3240000,서울특별시 강동구,0,10,21.2,18.6,25.1,7.5,0
2019,20190607,야,금,1,0,0,0,0,서울,성북구,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,956632,1957000,127.0086272,37.61140951,어린이집,북악어린이집,서울특별시 성북구 솔샘로6마길 5,,37.60980502,127.0078342,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,10,20,17,24.7,35.3,0
2019,20190607,야,금,1,0,0,0,0,서울,성북구,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,승용차,보행자,956632,1957000,127.0086272,37.61140951,어린이집,꿈나래어린이집,서울특별시 성북구 보국문로 68-1,,37.6105577,127.0093532,서울특별시 성북구청,서울특별시 성북경찰서,Y,1,,2020-02-28,3070000,서울특별시 성북구,0,12,20,17,24.7,35.3,0
2019,20190612,주,수,1,0,0,0,0,서울,서대문구,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,950701,1954865,126.9415738,37.59186764,초등학교,홍제초등학교,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.944555,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3,5~17,2019-03-04,3120000,서울특별시 서대문구,0,95,21.5,16.1,26.4,,0
2019,20190612,주,수,1,0,0,0,0,서울,서대문구,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,950701,1954865,126.9415738,37.59186764,유치원,홍제성당유치원,서울특별시 서대문구 통일로40길 18,서울특별시 서대문구 홍제3동 301-6,37.590144,126.943955,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,5~6,2019-03-04,3120000,서울특별시 서대문구,0,95,21.5,16.1,26.4,,0
2019,20190612,주,수,1,0,0,0,0,서울,서대문구,차대사람,차도통행중,안전운전 의무 불이행,교차로,교차로부근,건설기계,보행자,950701,1954865,126.9415738,37.59186764,유치원,홍제초교(병설)유치원,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.944555,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,5~17,2019-03-04,3120000,서울특별시 서대문구,0,95,21.5,16.1,26.4,,0
2019,20190614,주,금,1,0,0,0,0,서울,성동구,차대사람,보도통행중,신호위반,교차로,교차로횡단보도내,이륜차,보행자,957942,1951153,127.0238053,37.55877005,초등학교,금북초등학교,서울특별시 성동구 행당로1길 13,서울특별시 성동구 금호동1가 48-2,37.557465,127.023576,서울특별시 성동구,성동경찰서,Y,6,5~20,2020-06-17,3030000,서울특별시 성동구,20171212,96,23,19.1,28.4,,1
2019,20190614,야,금,1,0,0,0,0,서울,구로구,차대사람,횡단중,신호위반,교차로,교차로내,승용차,보행자,943267,1945810,126.8580713,37.50982631,초등학교,계남초교,서울특별시 양천구 목동동로2길 54,서울특별시 양천구 신정7동 325-7,37.51016938,126.8600168,서울특별시 양천구청,양천경찰서,Y,5,7,2020-06-01,3140000,서울특별시 양천구,0,97,23,19.1,28.4,,0
2019,20190617,야,월,1,0,0,0,0,서울,종로구,차대차,추돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,승합차,955970,1952509,127.001397,37.57089982,초등학교,효제초등학교,서울특별시 종로구 대학로12,서울특별시 종로구 효제동 255-4,37.5728828,127.003257,종로구청,혜화경찰서,Y,4,20~25,2019-01-14,3000000,서울특별시 종로구,20170412,97,21.7,18.1,26.2,0,1
2019,20190619,야,수,1,0,0,0,0,서울,동대문구,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,959731,1952641,127.0439786,37.57226177,초등학교,신답초교,서울특별시 동대문구 천호대로 177,서울특별시 동대문구 답십리동 463-13,37.57270542,127.0429615,서울특별시 동대문구청,동대문경찰서,Y,3,,2019-11-25,3050000,서울특별시 동대문구,0,95,21.4,18.9,25.4,0.2,0
2019,20190619,야,수,1,0,0,0,0,서울,동대문구,차량단독,공작물충돌,안전운전 의무 불이행,교차로,교차로부근,이륜차,없음,959731,1952641,127.0439786,37.57226177,어린이집,태양어린이집,서울특별시 동대문구 황물로 32,서울특별시 동대문구 답십리동557-1,37.57405193,127.0453445,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,9,21.4,18.9,25.4,0.2,0
2019,20190621,주,금,1,0,0,0,0,서울,서초구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,보행자,954582,1941952,126.9863324,37.47567933,어린이집,서초중앙어린이집,서울특별시 서초구 남부순환로289길 35,서울특별시 서초구 방배3동 530-55,37.4767682,126.9890543,서울시 서초구,방배경찰서,Y,1,1,2019-06-03,3210000,서울특별시 서초구,0,8,22.1,19.4,26.1,0.2,0
2019,20190705,야,금,1,0,0,0,0,서울,광진구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,963085,1950840,127.0820503,37.55616937,초등학교,용마초등학교,서울특별시 광진구 천호대로 113길 10,서울특별시 광진구 중곡2동 135-1,37.557931,127.08191,서울특별시청,광진경찰서,Y,10,,2019-02-20,3040000,서울특별시 광진구,0,96,27.6,20.2,35,0,0
2019,20190705,야,금,1,0,0,0,0,서울,광진구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,963085,1950840,127.0820503,37.55616937,유치원,예일유치원,서울특별시 광진구 천호대로 111길 41,서울특별시 광진구 중곡2동 141-12,37.558236,127.080604,서울특별시청,광진경찰서,Y,1,,2019-02-20,3040000,서울특별시 광진구,0,6,27.6,20.2,35,0,0
2019,20190705,야,금,1,0,0,0,0,서울,광진구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,963085,1950840,127.0820503,37.55616937,어린이집,키즈용맹(구.하은)어린이집,서울특별시 광진구 긴고랑로 148 (중곡동),서울특별시 광진구 중곡4동 76-58,37.55857,127.082342,서울특별시청,광진경찰서,Y,2,,2019-02-20,3040000,서울특별시 광진구,0,7,27.6,20.2,35,0,0
2019,20190709,야,화,1,0,0,0,0,서울,강동구,차대사람,횡단중,과속,교차로,교차로내,승용차,보행자,967148,1947238,127.1282117,37.52385693,어린이집,성내참사랑어린이집,서울특별시 강동구 성내로18길 19,서울특별시 강동구 성내동 435-26,37.52601778,127.1291451,서울특별시 강동구청,강동경찰서,Y,1,15,2019-12-06,3240000,서울특별시 강동구,0,18,25,19.7,30,,0
2019,20190719,주,금,1,0,0,0,0,서울,송파구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965129,1945375,127.1054514,37.50699077,유치원,기린유치원,서울특별시 송파구 백제고분로41길 20,서울특별시 송파구 송파1동 24,37.507711,127.107597,서울특별시 송파구청,송파경찰서,Y,1,6~10,2020-02-20,3230000,서울특별시 송파구,0,11,28.6,22.8,35,0,0
2019,20190719,주,금,1,0,0,0,0,서울,송파구,차대사람,차도통행중,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,965129,1945375,127.1054514,37.50699077,유치원,불광유치원,서울특별시 송파구 송파대로49길 23,서울특별시 송파구 석촌동 160-1,37.50691411,127.1021089,서울특별시 송파구청,송파경찰서,Y,1,5~8,2020-02-20,3230000,서울특별시 송파구,0,9,28.6,22.8,35,0,0
2019,20190722,야,월,1,0,0,0,0,서울,노원구,차대사람,차도통행중,과속,단일로,기타단일로,승용차,보행자,962829.4,1957778,127.0788043,37.61869329,유치원,미림유치원,서울특별시 중랑구 공릉로 65,서울특별시 중랑구 묵1동 162-1,37.61646036,127.0793223,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,9,26.7,24.2,31,0.1,0
2019,20190724,주,수,1,1,0,1,0,서울,동대문구,차대차,추돌,안전운전 의무 불이행,단일로,교량위,이륜차,승용차,962157,1955875,127.0712837,37.60151365,어린이집,세화어린이집,서울특별시 중랑구 동일로123길 125,서울특별시 중랑구 중화2동 328-62,37.59993259,127.073783,서울특별시 중랑구청,중랑경찰서,Y,,,2020-03-04,3060000,서울특별시 중랑구,0,10,26.5,25.2,27.2,1,0
2019,20190724,주,수,1,1,0,1,0,서울,동대문구,차대차,추돌,안전운전 의무 불이행,단일로,교량위,이륜차,승용차,962157,1955875,127.0712837,37.60151365,유치원,서울유치원,서울특별시 동대문구 한천로58길 47,서울특별시 동대문구 이문2동 64,37.60075012,127.0687696,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,6,26.5,25.2,27.2,1,0
2019,20190729,야,월,1,0,0,0,0,서울,용산구,차량단독,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,승용차,없음,951118,1948476,126.9467231,37.53430489,유치원,일민유치원,서울특벽시 용산구 효창원로 17,서울특별시 용산구 신천동 193,37.5348611,126.9486162,용산구청,용산경찰서,Y,,15,2020-02-18,3020000,서울특별시 용산구,0,10,27.5,25.6,30,0.5,0
2019,20190729,주,월,1,0,0,0,0,서울,서초구,차대사람,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,건설기계,보행자,954244,1942048,126.9825039,37.47652793,초등학교,이수초등학교,서울특별시 서초구 방배천로4길 23,서울특별시 서초구 방배2동 468-6,37.4783196,126.9845727,서울시 서초구,방배경찰서,Y,1,3,2019-06-03,3210000,서울특별시 서초구,0,98,27.5,25.6,30,0.5,0
2019,20190730,야,화,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,화물차,951002,1954861,126.9449834,37.59184767,초등학교,인왕초등학교,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동 245-1,37.590337,126.945194,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,5,13~15,2019-03-04,3120000,서울특별시 서대문구,0,95,28.1,26.3,30.8,1.2,0
2019,20190730,야,화,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,화물차,951002,1954861,126.9449834,37.59184767,초등학교,홍제초등학교,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.944555,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,3,5~17,2019-03-04,3120000,서울특별시 서대문구,0,95,28.1,26.3,30.8,1.2,0
2019,20190730,야,화,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,화물차,951002,1954861,126.9449834,37.59184767,유치원,홍제성당유치원,서울특별시 서대문구 통일로40길 18,서울특별시 서대문구 홍제3동 301-6,37.590144,126.943955,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,5~6,2019-03-04,3120000,서울특별시 서대문구,0,95,28.1,26.3,30.8,1.2,0
2019,20190730,야,화,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,화물차,951002,1954861,126.9449834,37.59184767,유치원,인왕초교(병설)유치원,서울특별시 서대문구 세무서길 33-9,서울특별시 서대문구 홍제3동 245-1,37.590337,126.945194,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,13~15,2019-03-04,3120000,서울특별시 서대문구,0,95,28.1,26.3,30.8,1.2,0
2019,20190730,야,화,1,0,0,0,0,서울,서대문구,차대차,측면충돌,안전운전 의무 불이행,교차로,교차로내,자전거,화물차,951002,1954861,126.9449834,37.59184767,유치원,홍제초교(병설)유치원,서울특별시 서대문구 홍은중앙로13,서울특별시 서대문구 홍은1동 48,37.59292,126.944555,서울특별시 서대문구청,서울특별시 서대문경찰서,Y,1,5~17,2019-03-04,3120000,서울특별시 서대문구,0,95,28.1,26.3,30.8,1.2,0
2019,20190806,주,화,1,0,0,0,0,서울,용산구,차대사람,횡단중,안전운전 의무 불이행,단일로,기타단일로,승합차,보행자,952014,1948720,126.9568482,37.53655119,유치원,도원유치원,서울특벽시 용산구 새창로12길 11-8,서울특별시 용산구 도원동 4-3,37.53877767,126.9576238,용산구청,용산경찰서,Y,,6~7,2020-02-18,3020000,서울특별시 용산구,0,10,31.6,27.9,36.8,,0
2019,20190807,야,수,1,0,0,0,0,서울,강북구,차대차,정면충돌,기타,단일로,기타단일로,자전거,화물차,958442,1960271.5,127.0289484,37.64097969,유치원,상아유치원,서울특별시 강북구 한천로132길 27,서울특별시 강북구 번동 463-10,37.64014,127.02916,강북구청,강북경찰서,Y,2,8,2019-05-10,3080000,서울특별시 강북구,0,97,26.9,23.9,30.3,8,0
2019,20190808,주,목,1,0,0,0,0,서울,양천구,차대사람,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,944496,1946466,126.871927,37.51581366,초등학교,신목초교,서울특별시 양천구 신목로5길 11-6,서울특별시 양천구 신정2동 281-1,37.51660963,126.8726846,서울특별시 양천구청,양천경찰서,Y,6,6,2020-06-01,3140000,서울특별시 양천구,0,97,28.9,25.9,32.7,0,0
2019,20190808,주,목,1,0,0,0,0,서울,양천구,차대사람,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,944496,1946466,126.871927,37.51581366,유치원,세화유치원,서울특별시 양천구 목동동로 130,서울특별시 양천구 신정6동 331,37.51500071,126.8712376,서울특별시 양천구청,양천경찰서,Y,2,6,2020-06-01,3140000,서울특별시 양천구,0,7,28.9,25.9,32.7,0,0
2019,20190808,주,목,1,0,0,0,0,서울,양천구,차대사람,횡단중,보행자 보호의무 위반,단일로,기타단일로,승용차,보행자,944496,1946466,126.871927,37.51581366,어린이집,양천삼성어린이집,서울특별시 양천구 목동동로8길 36,서울특별시 양천구 신정6동 329-4,37.515519,126.871488,서울특별시 양천구청,양천경찰서,Y,3,7,2020-06-01,3140000,서울특별시 양천구,0,97,28.9,25.9,32.7,0,0
2019,20190810,야,토,1,0,0,0,0,서울,동대문구,차대사람,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,보행자,957890,1952725,127.0231262,37.57293651,어린이집,청정원어린이집,서울특별시 동대문구 난계로30길 31,서울특별시 동대문구 신설동 103-13,37.574139,127.025153,서울특별시 동대문구청,동대문경찰서,Y,1,,2019-11-25,3050000,서울특별시 동대문구,0,19,31.5,26.6,36.5,,0
2019,20190814,주,수,1,0,0,0,0,서울,영등포구,차대사람,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,보행자,947491.6,1947844.2,126.9057244,37.52841096,어린이집,남서울어린이집,서울특별시 영등포구 버드나루로14가길 35,서울특별시 영등포구 당산동 121-98,37.52867655,126.908385,영등포구청,영등포경찰서,Y,1,5.5~13,2020-06-30,3180000,서울특별시 영등포구,0,7,30.4,25.9,35.7,,0
