발생년,발생년월일시,발생분,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자수,발생지시도,발생지시군구,사고유형_대분류,사고유형_중분류,사고유형,법규위반_대분류,법규위반,도로형태_대분류,도로형태,가해자_당사자종별_대분류,가해자_당사자종별,피해자_당사자종별_대분류,피해자_당사자종별,발생위치X_UTMK,발생위치Y_UTMK,경도,위도
2012,2012-03-23 5:00,0,야간,화,1,1,0,0,0,경기,양평군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1016549,1951118,127.687375,37.55926621
2012,2012-03-23 18:00,45,야간,화,1,1,0,0,0,대구,수성구,차량단독,도로이탈,도로이탈 기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,0,0,1101562,1761644,128.6246642,35.84606697
2012,2012-03-23 19:00,10,야간,토,1,1,0,0,0,경기,군포시,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,자전거,자전거,화물차,소형,949159,1928607,126.9259209,37.35511375
2012,2012-03-23 19:00,20,야간,목,1,1,0,0,0,충남,당진시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,934766,1870113,126.7684964,36.82697483
2012,2012-03-23 19:00,50,주간,수,1,4,1,2,0,충남,공주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,화물차,대형,976154,1822605,127.2340683,36.40064365
2012,2012-03-23 20:00,49,야간,월,1,1,0,0,0,서울,서초구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,957193,1945091,127.0156786,37.50409695
2012,2012-03-23 21:00,30,야간,일,1,2,0,1,0,전북,부안군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,0,0,937328,1746809,126.8071808,35.71567893
2012,2012-03-23 21:00,10,야간,토,1,1,0,0,0,서울,마포구,차대사람,기타,기타,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,보행자,보행자,947280,1951003,126.9031028,37.55686951
2012,2012-03-24 1:00,20,야간,월,1,1,0,0,0,충남,당진시,차대사람,횡단중,횡단중,운전자법규위반,과속,단일로,기타단일로,화물차,대형,보행자,보행자,922732,1878347,126.635923,36.90155339
2012,2012-03-24 2:00,45,주간,화,1,2,0,1,0,충북,충주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,화물차,중형,1037405,1884085,127.9201423,36.9544337
2012,2012-03-24 2:00,18,야간,목,1,4,0,3,0,충남,금산군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,원동기장치자전거,원동기장치자전거,승용차,소형,999677,1791417,127.4964108,36.11976264
2012,2012-03-24 6:00,20,주간,월,2,6,4,0,0,경북,포항시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,1167007,1786247,129.3542832,36.05880655
2012,2012-03-24 6:00,15,야간,토,1,1,0,0,0,경남,진주시,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,1053751,1687196,128.0902911,35.17869095
2012,2012-03-24 9:00,37,야간,토,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,지하도로내,지하도로내,승용차,중형,보행자,보행자,937035,1925690,126.7892774,37.32807863
2012,2012-03-24 9:00,33,야간,토,1,14,2,11,0,전남,나주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,중형,승합차,대형,934140,1671451,126.7772271,35.03590942
2012,2012-03-24 10:00,40,주간,금,1,1,0,0,0,경남,통영시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,기타단일로,건설기계,건설기계,보행자,보행자,1084233,1650130,128.4213069,34.84232819
2012,2012-03-24 12:00,59,주간,목,1,1,0,0,0,경기,남양주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,터널안,원동기장치자전거,원동기장치자전거,0,0,979072,1948596,127.2631163,37.53644502
2012,2012-03-24 13:00,30,주간,목,1,1,0,0,0,대구,북구,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,화물차,소형,보행자,보행자,1094526,1772904,128.5480993,35.94827515
2012,2012-03-24 14:00,50,주간,월,1,1,0,0,0,충남,태안군,차대차,기타,기타,운전자법규위반,기타(운전자법규위반),단일로,기타단일로,화물차,소형,이륜차,소형,879306,1865124,126.1475061,36.77656147
2012,2012-03-24 16:00,30,주간,일,1,1,0,0,0,충북,보은군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,이륜차,중형,1026255,1829418,127.7930274,36.4620012
2012,2012-03-24 17:00,48,주간,월,1,1,0,0,0,부산,강서구,차대사람,기타,기타,운전자법규위반,기타(운전자법규위반),기타/불명,기타/불명,화물차,중형,보행자,보행자,1134801,1691643,128.9810024,35.21109726
2012,2012-03-24 17:00,50,주간,금,1,1,0,0,0,전남,곡성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,981256,1698110,127.2938899,35.27829425
2012,2012-03-24 19:00,50,주간,금,1,1,0,0,0,경기,안산시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,특수차,중형,보행자,보행자,942134,1920653,126.8472218,37.28300996
2012,2012-03-24 20:00,0,주간,금,1,1,0,0,0,전북,장수군,차량단독,도로이탈,도로이탈 추락,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,특수차,중형,0,0,1003842,1719995,127.54235,35.47579679
2012,2012-03-24 21:00,20,야간,금,2,2,0,0,0,충남,연기군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,중형,승용차,중형,972542,1853557,127.1926853,36.67957941
2012,2012-03-24 22:00,20,야간,토,1,4,0,3,0,강원,강릉시,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,승용차,소형,1116396,1987118,128.8234885,37.87645483
2012,2012-03-25 1:00,0,주간,일,1,1,0,0,0,경기,이천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,승용차,중형,1008283,1901683,127.5932315,37.11377528
2012,2012-03-25 1:00,45,야간,일,1,1,0,0,0,부산,연제구,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,이륜차,중형,1143916,1689387,129.0807181,35.18949614
2012,2012-03-25 3:00,0,야간,토,1,1,0,0,0,대구,달성군,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,건설기계,건설기계,1087397,1762062,128.4682131,35.85001704
2012,2012-03-25 5:00,30,야간,화,1,2,1,0,0,충남,서산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,이륜차,소형,보행자,보행자,904604,1883103,126.4111723,36.96864581
2012,2012-03-25 5:00,0,야간,수,1,2,1,0,0,서울,서초구,차대차,기타,기타,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,소형,승용차,중형,955561,1941714,126.9974186,37.47358177
2012,2012-03-25 14:00,45,야간,수,1,1,0,0,0,경기,연천군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,소형,승용차,중형,961328,2003413,127.0593529,38.02993522
2012,2012-03-25 16:00,50,주간,수,1,1,0,0,0,경남,창원시(통합),차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,화물차,중형,자전거,자전거,1109857,1705371,128.7088511,35.33789745
2012,2012-03-25 20:00,0,주간,수,1,2,0,1,0,경남,창원시(통합),차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,건설기계,건설기계,1106332,1692125,128.6683533,35.21886449
2012,2012-03-25 20:00,30,주간,수,1,1,0,0,0,전남,고흥군,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,자전거,자전거,984934,1641925,127.3156127,34.78276116
2012,2012-03-25 21:00,56,야간,화,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,959379,1945367,127.0403951,37.50668346
2012,2012-03-25 22:00,50,주간,월,1,1,0,0,0,경기,고양시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,대형,보행자,보행자,934832,1963673,126.7610467,37.67026438
2012,2012-03-26 5:00,40,야간,금,2,4,0,2,0,광주,광산구,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,승용차,중형,화물차,중형,940896,1688739,126.8507794,35.19223047
2012,2012-03-26 6:00,7,야간,금,1,1,0,0,0,강원,원주시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,교차로,교차로부근,승용차,중형,보행자,보행자,1039700,1926452,127.9481673,37.336233
2012,2012-03-26 12:00,43,야간,일,1,1,0,0,0,제주,제주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,자전거,자전거,917984,1504564,126.6167296,33.52986026
2012,2012-03-26 15:00,30,야간,토,1,1,0,0,0,경남,진주시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1051875,1685075,128.0660751,35.16130447
2012,2012-03-26 17:00,0,주간,금,1,1,0,0,0,경남,창녕군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,1087546,1718474,128.4647853,35.4582341
2012,2012-03-26 17:00,35,주간,목,1,1,0,0,0,제주,서귀포시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,직진 및 우회전차의 통행방해,교차로,교차로내,승용차,소형,이륜차,중형,879757,1474924,126.2090793,33.25896167
2012,2012-03-26 17:00,40,야간,목,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,소형,보행자,보행자,988706,1817824,127.3741178,36.35777091
2012,2012-03-26 19:00,35,야간,일,1,1,0,0,0,대전,서구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승용차,중형,보행자,보행자,988190,1816687,127.3683838,36.34751422
2012,2012-03-26 19:00,10,야간,일,1,1,0,0,0,경북,칠곡군,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,이륜차,대형,1097371,1776640,128.5800982,35.98167333
2012,2012-03-26 19:00,25,야간,일,1,1,0,0,0,강원,횡성군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1042954,1952776,127.9864343,37.5733572
2012,2012-03-26 22:00,30,야간,토,1,2,1,0,0,전남,광양시,차대사람,횡단중,횡단중,운전자법규위반,보행자 보호의무 위반,단일로,횡단보도상,승용차,경형,보행자,보행자,1016149,1661438,127.6768595,34.94765964
2012,2012-03-26 22:00,40,야간,목,1,1,0,0,0,서울,관악구,차대차,기타,기타,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,중형,승합차,대형,948651,1941642,126.9192787,37.47257459
2012,2012-03-27 6:00,50,주간,목,1,1,0,0,0,전북,전주시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,964596,1756530,127.1082883,35.80464647
2012,2012-03-27 7:00,40,야간,목,1,1,0,0,0,경북,경산시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,1114081,1761617,128.7592281,35.84346087
2012,2012-03-27 8:00,0,야간,일,1,3,0,2,0,강원,원주시,차대차,추돌,진행중 추돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,승용차,경형,승용차,중형,1039251,1928773,127.9432217,37.35717273
2012,2012-03-27 9:00,58,야간,일,1,1,0,0,0,서울,강남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,960758,1947077,127.055906,37.522156
2012,2012-03-27 9:00,10,주간,금,1,1,0,0,0,광주,광산구,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,0,0,941092,1691237,126.8527535,35.21476536
2012,2012-03-27 12:00,40,주간,목,1,1,0,0,0,부산,사상구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,원동기장치자전거,원동기장치자전거,1136435,1685040,128.9978564,35.15135639
2012,2012-03-27 13:00,20,야간,월,1,1,0,0,0,경기,수원시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,소형,승합차,대형,955315,1918216,126.9960552,37.26177025
2012,2012-03-27 13:00,10,야간,월,1,2,0,1,0,대구,동구,차대사람,횡단중,횡단중,운전자법규위반,중앙선 침범,교차로,교차로내,승용차,중형,보행자,보행자,1110485,1764166,128.7238046,35.8678352
2012,2012-03-27 14:00,30,야간,월,1,1,0,0,0,서울,중랑구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,964726,1955695,127.1003954,37.59999339
2012,2012-03-27 15:00,53,주간,수,1,1,0,0,0,전남,완도군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,931455,1591143,126.7550284,34.31160337
2012,2012-03-27 20:00,10,주간,토,1,1,0,0,0,전남,곡성군,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,0,0,986774,1702242,127.354455,35.31578474
2012,2012-03-28 2:00,13,주간,토,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,보행자,보행자,957253,1922577,127.0176599,37.30116992
2012,2012-03-28 11:00,57,주간,토,1,2,0,1,0,경기,부천시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도부근,승합차,중형,보행자,보행자,939578,1943471,126.8165254,37.48851065
2012,2012-03-28 11:00,10,주간,일,1,1,0,0,0,충남,아산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,이륜차,대형,954205,1877921,126.9892322,36.8995321
2012,2012-03-28 12:00,0,주간,일,1,2,1,0,0,경기,가평군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,이륜차,대형,이륜차,대형,996949,1954126,127.4654316,37.58590968
2012,2012-03-28 17:00,40,야간,토,1,1,0,0,0,경기,광주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,보행자,보행자,977400,1935059,127.2446067,37.41438825
2012,2012-03-28 18:00,11,주간,화,1,1,0,0,0,전남,해남군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,0,0,918409,1598206,126.6125829,34.37434845
2012,2012-03-28 20:00,45,주간,수,1,2,1,0,0,경북,경주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,화물차,중형,화물차,대형,1164011,1752767,129.3141315,35.7576103
2012,2012-03-28 21:00,5,주간,목,1,1,0,0,0,부산,동구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,소형,보행자,보행자,1140054,1680960,129.0368838,35.11408169
2012,2012-03-28 22:00,21,야간,토,1,1,0,0,0,경기,화성시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,933340,1893747,126.7477047,37.0624788
2012,2012-03-29 3:00,37,야간,일,1,1,0,0,0,경북,구미시,차대사람,보도통행중,보도통행중,운전자법규위반,신호위반,단일로,횡단보도상,승합차,대형,보행자,보행자,1075896,1792095,128.343396,36.12290634
2012,2012-03-29 3:00,35,야간,토,1,2,0,1,0,제주,서귀포시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,중형,보행자,보행자,920729,1475937,126.6488102,33.27188652
2012,2012-03-29 7:00,12,야간,토,1,1,0,0,0,서울,용산구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승합차,대형,보행자,보행자,953370,1950318,126.9720617,37.55569275
2012,2012-03-29 8:00,40,주간,토,1,1,0,0,0,경기,화성시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,기타/불명,기타/불명,농기계,농기계,이륜차,소형,938823,1896218,126.8118735,37.06255291
2012,2012-03-29 9:00,0,주간,일,1,2,1,0,0,충남,서천군,차대차,기타,기타,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,이륜차,소형,승합차,중형,928126,1787344,126.7017279,36.08038281
2012,2012-03-29 13:00,44,주간,금,1,1,0,0,0,서울,금천구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,947421,1939881,126.9054946,37.4566331
2012,2012-03-29 16:00,30,야간,목,1,3,0,2,0,경기,평택시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,승합차,대형,961056,1894031,127.0620578,37.04402619
2012,2012-03-29 16:00,6,주간,목,1,1,0,0,0,인천,남구,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,보행자,보행자,927817,1940839,126.6837581,37.4639445
2012,2012-03-29 17:00,50,주간,수,1,1,0,0,0,경북,영덕군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,중앙선 침범,교차로,교차로부근,이륜차,사발이,승용차,중형,1173734,1834942,129.4397647,36.49638835
2012,2012-03-29 19:00,40,주간,수,1,2,0,1,0,충북,증평군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,원동기장치자전거,원동기장치자전거,승용차,소형,1007509,1866416,127.584169,36.79586784
2012,2012-03-29 20:00,35,주간,화,1,11,2,7,1,서울,금천구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로부근,승용차,중형,승합차,대형,946734,1940970,126.8976484,37.46640918
2012,2012-03-30 0:00,40,주간,일,1,1,0,0,0,경북,김천시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전거리 미확보,단일로,기타단일로,이륜차,소형,승용차,중형,1055513,1793575,128.1170079,36.13762942
2012,2012-03-30 2:00,5,야간,월,1,1,0,0,0,경기,안산시,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,941192,1927413,126.8360602,37.3438811
2012,2012-03-30 4:00,36,야간,일,1,2,0,1,0,전남,순천시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,농기계,농기계,978903,1673431,127.2686475,35.05571392
2012,2012-03-30 10:00,50,야간,금,1,1,0,0,0,충남,부여군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,과속,교차로,교차로내,화물차,소형,자전거,자전거,929739,1813481,126.6929411,36.29516967
2012,2012-03-30 10:00,30,주간,목,1,1,0,0,0,부산,사상구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,중형,보행자,보행자,1136183,1683438,128.9948266,35.13694989
2012,2012-03-30 13:00,0,주간,목,1,2,1,0,0,강원,평창군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,0,0,1098096,1974303,128.61371,37.76312812
2012,2012-03-30 13:00,45,주간,수,1,1,0,0,0,경기,성남시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,0,0,966393,1938008,127.1200889,37.44063517
2012,2012-03-30 16:00,5,주간,화,1,3,1,1,0,충남,홍성군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,교차로 통행방법 위반,교차로,교차로내,화물차,대형,승합차,중형,916845,1836053,126.5712575,36.51856096
2012,2012-03-30 16:00,50,주간,화,1,1,0,0,0,경기,수원시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,957996,1919842,127.026198,37.27655137
2012,2012-03-30 21:00,15,야간,토,1,1,0,0,0,경남,진주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,중형,보행자,보행자,1059091,1691048,128.1492435,35.21305047
2012,2012-03-30 22:00,32,야간,토,1,1,0,0,0,부산,북구,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,승용차,중형,이륜차,소형,1138865,1691703,129.0256481,35.21108377
2012,2012-03-30 22:00,30,주간,토,1,1,0,0,0,경남,사천시,차대차,기타,기타,운전자법규위반,앞지르기 금지위반,교차로,교차로내,승용차,소형,이륜차,사발이,1043337,1668336,127.9749679,35.00906163
2012,2012-03-31 0:00,25,야간,목,1,1,0,0,0,경기,안양시,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,949398,1933790,126.928265,37.40184328
2012,2012-03-31 1:00,30,주간,목,1,1,0,0,0,서울,동대문구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,소형,보행자,보행자,959012,1953299,127.0357998,37.57816077
2012,2012-03-31 5:00,25,야간,화,1,1,0,0,0,경북,영주시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,화물차,중형,자전거,자전거,1094401,1881691,128.5599671,36.92886647
2012,2012-03-31 8:00,0,야간,수,1,1,0,0,0,경남,양산시,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,기타/불명,기타/불명,승용차,중형,보행자,보행자,1139571,1705709,129.0351435,35.33827788
2012,2012-03-31 9:00,48,주간,토,1,1,0,0,0,충남,당진시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,신호위반,교차로,교차로내,이륜차,소형,화물차,소형,936182,1883213,126.7832707,36.9451535
2012,2012-03-31 13:00,50,야간,토,1,1,0,0,0,충북,보은군,차대사람,보도통행중,보도통행중,운전자법규위반,안전운전 의무 불이행,단일로,교량위,화물차,소형,보행자,보행자,1019967,1831475,127.7229018,36.48069705
2012,2012-03-31 14:00,4,야간,토,1,3,1,1,0,경남,진주시,차대차,추돌,주정차중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,소형,화물차,대형,1054966,1686294,128.1036066,35.17041984
2012,2012-03-31 16:00,13,주간,목,1,1,0,0,0,충남,서산시,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,원동기장치자전거,원동기장치자전거,화물차,중형,904690,1883197,126.4296381,36.94234846
2012,2012-03-31 16:00,20,야간,수,1,1,0,0,0,경기,양평군,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1010088,1944956,127.6141363,37.50381784
2012,2012-03-31 17:00,10,야간,수,1,1,0,0,0,울산,울주군,차대사람,횡단중,횡단중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,중형,보행자,보행자,1159047,1730450,129.2548412,35.55730034
2012,2012-03-31 19:00,48,야간,수,1,1,0,0,0,인천,중구,차대사람,길가장자리구역통행중,길가장자리구역통행중,운전자법규위반,안전운전 의무 불이행,단일로,횡단보도상,승용차,중형,보행자,보행자,910364,1944180,126.4860191,37.49252665
2012,2012-03-31 20:00,37,주간,화,1,1,0,0,0,경기,연천군,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,0,0,962607,1998673,127.0666161,37.98265389
2012,2012-03-31 20:00,31,주간,월,2,5,2,1,0,서울,서초구,차대차,기타,기타,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,승용차,중형,956827,1944924,127.0115476,37.50257468
2012,2012-03-31 20:00,7,주간,일,1,1,0,0,0,경기,남양주시,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,965607,1960928,127.1101294,37.64719319
2012,2012-03-31 20:00,30,주간,일,1,1,0,0,0,부산,북구,차대사람,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,대형,보행자,보행자,1137044,1693785,129.0059945,35.23010131
2012,2012-03-31 22:00,30,주간,토,1,1,0,0,0,경남,창원시(통합),차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,1100386,1691197,128.6029178,35.21111101
2012,2012-03-31 23:00,50,주간,목,1,2,0,1,0,경남,합천군,차량단독,공작물충돌,공작물충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,소형,0,0,1076814,1728571,128.3473509,35.55014483
2012,2012-03-31 23:00,59,야간,수,1,1,0,0,0,서울,영등포구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승합차,대형,보행자,보행자,947697,1944391,126.9082947,37.49729838
2012,2012-03-31 23:00,0,야간,수,1,2,0,1,0,경북,경주시,차량단독,전도전복,전도전복,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,0,0,1174913,1754001,129.4349286,35.76685132
2012,2012-04-01 0:00,0,주간,일,1,1,0,0,0,경기,하남시,차량단독,기타,기타,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,자전거,자전거,0,0,972113,1946940,127.1844114,37.52133442
2012,2012-04-01 0:00,40,주간,월,1,1,0,0,0,서울,강서구,차대사람,차도통행중,차도통행중,운전자법규위반,안전운전 의무 불이행,교차로,교차로내,승용차,중형,보행자,보행자,941905,1948085,126.8439577,37.53226445
2012,2012-04-01 2:00,20,주간,일,1,2,0,1,0,경남,하동군,차대차,정면충돌,정면충돌,운전자법규위반,중앙선 침범,단일로,기타단일로,승용차,소형,승용차,중형,1036254,1665242,127.8387798,34.97946316
2012,2012-04-01 9:00,26,주간,월,1,3,0,2,0,경기,남양주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,승용차,경형,특수차,소형,968578,1964906,127.1436359,37.68315435
2012,2012-04-01 11:00,30,야간,일,1,1,0,0,0,충북,청주시,차대차,추돌,진행중 추돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,이륜차,소형,승용차,중형,998651,1847673,127.484912,36.62693099
2012,2012-04-01 12:00,30,주간,월,1,1,0,0,0,경남,창녕군,차대차,측면직각충돌,측면직각충돌,운전자법규위반,안전운전 의무 불이행,단일로,기타단일로,화물차,대형,자전거,자전거,1080812,1732071,128.3935179,35.58352326
