발생년,발생년월일,주야,요일,사망자수,사상자수,중상자수,경상자수,부상신고자,발생지시도,발생지시군,사고유형_,사고유형__1,사고유형,법규위반,도로형태_,도로형태,가해자_당,가해자_?1,피해자_당,피해자_?1,발생위치X_,발생위치Y_,경도,위도,field_1,관리기관명,소재지도로,소재지지번,설치목적구,카메라대수,카메라화소,촬영방면정,보관일수,설치년월,관리기관전,위도_2,경도_2,데이터기준,제공기관코,제공기관명,시설종류,대상시설명,소재지도_1,소재지지_1,위도_2_2,경도_2_2,관리기관_1,관할경찰서,CCTV설치여,CCTV설치대,보호구역도,데이터기_1,제공기관_1,제공기관_2,옐로카펫_,보호구역_
"2018","20180726",야,목,"1","1","0","0","0",서울,양천구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,941251.000000000000000,1948001.000000000000000,126.835086599999997,37.529447699999999,"12993",서울특별시 양천구청,서울특별시 양천구 월정로19길 13,서울특별시 양천구 신월동 233-1,어린이보호,"5",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.528925999999998,126.837341999999992,2019/11/20,"3140000",서울특별시 양천구,어린이집,세진어린이집,서울특별시 양천구 곰달래로 28,서울특별시 양천구 신월1동 226-7,37.529701500000002,126.835746000000000,서울특별시 양천구청,양천경찰서,Y,3.000000000000000,"7",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2018","20180726",야,목,"1","1","0","0","0",서울,양천구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,941251.000000000000000,1948001.000000000000000,126.835086599999997,37.529447699999999,"13203",서울특별시 양천구청,서울특별시 양천구 월정로15길 7,서울특별시 양천구 신월동 241-18,생활방범,"3",130.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.527576000000003,126.838996999999992,2019/11/20,"3140000",서울특별시 양천구,어린이집,성결어린이집,서울특별시 양천구 월정로19길 11,서울특별시 양천구 신월1동 234-1,37.528832000000001,126.837665999999999,서울특별시 양천구청,양천경찰서,Y,2.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","11"
"2018","20180726",야,목,"1","1","0","0","0",서울,양천구,차대차,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,화물차,화물차,941251.000000000000000,1948001.000000000000000,126.835086599999997,37.529447699999999,"13206",서울특별시 양천구청,서울특별시 양천구 곰달래로5길 33,서울특별시 양천구 신월동 133-6,생활방범,"4",130.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.532371000000012,126.833095999999998,2019/11/20,"3140000",서울특별시 양천구,학원,리틀플래닛학원,서울특별시 양천구 곰달래로9길 12,서울특별시 양천구 신월1동 121-1,37.530900969999998,126.835840099999999,서울특별시 양천구청,양천경찰서,Y,2.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","0"
"2018","20180609",야,토,"1","1","0","0","0",서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,961183.000000000000000,1959465.000000000000000,127.060059100000004,37.633830519999997,"14478",서울특별시 노원구청,서울특별시 노원구 초안산로2길 97,서울특별시 노원구 월계동 269-5,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.632917540000001,127.057438999999988,2019/04/08,"3100000",서울특별시 노원구,유치원,연지유치원,서울특별시 노원구 월계로55길 16,서울특별시 노원구 월계동 320-9,37.632955969999998,127.060488199999995,노원구청,노원경찰서,Y,2.000000000000000,6~20,2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2018","20180609",야,토,"1","1","0","0","0",서울,노원구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,없음,없음,961183.000000000000000,1959465.000000000000000,127.060059100000004,37.633830519999997,"14479",서울특별시 노원구청,서울특별시 노원구 초안산로2라길 19,서울특별시 노원구 월계동 274-46,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.631490010000000,127.057555200000010,2019/04/08,"3100000",서울특별시 노원구,초등학교,연지초교,서울특별시 노원구 월계로55길 48,서울특별시 노원구 월계동 271,37.633190710000001,127.059536800000004,노원구청,노원경찰서,Y,4.000000000000000,6~20,2020/07/14,"3100000",서울특별시 노원구,"0","98"
"2018","20180613",야,수,"1","2","0","0","1",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,보행자,보행자,961985.000000000000000,1959488.000000000000000,127.069147299999997,37.634071360000000,"14490",서울특별시 노원구청,서울특별시 노원구 공릉로58나길18,서울특별시 노원구 하계동 167-19,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201512",02-2116-4917,37.636577619999997,127.073900200000011,2019/04/08,"3100000",서울특별시 노원구,초등학교,연촌초교,서울특별시 노원구 공릉로58길 36,서울특별시 노원구 하계1동 152,37.634415999999995,127.072512099999997,노원구청,노원경찰서,Y,3.000000000000000,7~15,2020/07/14,"3100000",서울특별시 노원구,"0","96"
"2018","20180613",야,수,"1","2","0","0","1",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,지하차도(도로)내,승용차,승용차,보행자,보행자,961985.000000000000000,1959488.000000000000000,127.069147299999997,37.634071360000000,"14750",서울특별시 노원구청,서울특별시 노원구 공릉로55길25 한천중후문길,서울특별시 노원구 공릉2동 481 한천중후문길 (공릉로55길25),생활방범,"1",200.000000000000000,회전,30.000000000000000,"201002",02-2116-4917,37.631463640000000,127.071430399999997,2019/04/08,"3100000",서울특별시 노원구,어린이집,청솔창의어린이집,서울특별시 노원구 공릉로59가길 13,서울특별시 노원구 하계동 135-7,37.634028000000001,127.070961900000000,노원구청,노원경찰서,Y,2.000000000000000,"5.6",2020/07/14,"3100000",서울특별시 노원구,"0","17"
"2018","20180227",주,화,"1","1","0","0","0",서울,노원구,차대차,측면충돌,측면충돌,안전거리 미확보,단일로,지하차도(도로)내,자전거,자전거,건설기계,건설기계,961887.000000000000000,1962117.000000000000000,127.067899400000002,37.657762970000000,"14379",서울특별시 노원구청,서울특별시 노원구 상계로23길28,서울특별시 노원구 상계동 389-447,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.659334180000002,127.068176499999993,2019/04/08,"3100000",서울특별시 노원구,초등학교,상계초교,서울특별시 노원구 상계로9길 39,서울특별시 노원구 상계2동 402-1,37.659625460000001,127.066493699999995,노원구청,노원경찰서,Y,3.000000000000000,8.5~30,2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2018","20180619",주,화,"1","1","0","0","0",서울,성북구,차대차,측면충돌,측면충돌,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,이륜차,이륜차,957808.000000000000000,1953542.000000000000000,127.022150600000003,37.580296570000002,"20810",서울특별시 성북구청,서울특별시 성북구 보문로9길 30,서울특별시 성북구 보문동6가 274,생활방범,"3",130.000000000000000,"360",30.000000000000000,"201112",02-2241-4562,37.578859370000004,127.021433569999999,2020/03/31,"3070000",서울특별시 성북구,초등학교,대광초등학교,서울특별시 성북구 안암로 5,서울특별시 성북구 보문동7가 111,37.579151220000000,127.023447900000008,서울특별시 성북구청,서울특별시 성북경찰서,Y,1.000000000000000,,2020/02/28,"3070000",서울특별시 성북구,"0","95"
"2018","20180703",주,화,"1","1","0","0","0",서울,금천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,교차로,교차로내,건설기계,건설기계,보행자,보행자,946899.000000000000000,1940771.000000000000000,126.899528500000002,37.464625040000001,"17828",서울특별시 금천구,서울특별시 금천구 시흥대로94길 20,서울특별시 금천구 독산동 1060-31,다목적,"5",200.000000000000000,360도전방면,30.000000000000000,"201211",02-2627-1903,37.465060999999999,126.899090999999999,2020/02/20,"3170000",서울특별시 금천구,유치원,독산유치원,서울특별시 금천구 시흥대로 98길 45,서울특별시 금천구 독산동 1051-20,37.464341750000003,126.900287999999989,서울특별시 금천구청,금천경찰서,Y,1.000000000000000,6~8,2020/02/20,"3170000",서울특별시 금천구,"0","95"
"2018","20180726",야,목,"1","1","0","0","0",서울,성동구,차량단독,공작물충돌,공작물충돌,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,959131.000000000000000,1952237.000000000000000,127.037206699999999,37.568593980000003,"28828",서울특별시 성동구청,서울특별시 성동구 고산자로 332,서울특별시 성동구 고산자로 332,쓰레기단속,"1",200.000000000000000,하단부,30.000000000000000,"201807",02-2286-5879,37.569229000000000,127.037566999999996,2020/06/08,"3030000",서울특별시 성동구,유치원,마장병설유치원,서울특별시 성동구 마장로34나길 31,서울특별시 성동구 마장동 556,37.568123749999998,127.035107799999992,서울특별시 성동구,성동경찰서,Y,1.000000000000000,"8",2020/06/17,"3030000",서울특별시 성동구,"0","97"
"2018","20180913",주,목,"1","1","0","0","0",서울,성동구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로내,화물차,화물차,보행자,보행자,960632.000000000000000,1948791.000000000000000,127.054388299999999,37.537599510000000,"28813",서울특별시 성동구청,서울특별시 성동구 둘레11길 10-19,서울특별시 성동구 성수동2가 438-1,쓰레기단속,"1",200.000000000000000,하단부,30.000000000000000,"201712",02-2286-5879,37.536213000000004,127.052357000000001,2020/06/08,"3030000",서울특별시 성동구,어린이집,아이세계어린이집,서울특별시 광진구 동일로4가길 2 (자양동),서울특별시 광진구 자양4동 197-6,37.536087000000002,127.053440999999992,서울특별시청,광진경찰서,Y,2.000000000000000,,2019/02/20,"3040000",서울특별시 광진구,"0","8"
"2018","20180122",주,월,"1","1","0","0","0",서울,강동구,차대사람,기타,기타,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,966981.000000000000000,1949761.000000000000000,127.126208300000002,37.546591829999997,"33668",서울특별시 강동구청,서울특별시 강동구 천중로5길 17 (천호동),서울특별시 강동구 천호동 325,생활방범,"3",200.000000000000000,360도전방면,30.000000000000000,"201309",02-3425-7090,37.546184539999999,127.124305700000008,2020/05/20,"3240000",서울특별시 강동구,어린이집,자연어린이집,서울특별시 강동구 상암로4길 98,서울특별시 강동구 천호2동 321-63,37.546504799999994,127.124517999999995,서울특별시 강동구청,강동경찰서,Y,1.000000000000000,"5.5",2019/12/06,"3240000",서울특별시 강동구,"0","10"
"2018","20180807",야,화,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,기타,기타,승용차,승용차,보행자,보행자,962415.000000000000000,1958597.000000000000000,127.074066500000001,37.626058280000002,"14620",서울특별시 노원구청,서울특별시 노원구 동일로186길49,서울특별시 노원구 공릉동 502-34,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201501",02-2116-4917,37.625213279999997,127.075850600000010,2019/04/08,"3100000",서울특별시 노원구,초등학교,공연초교,서울특별시 노원구 동일로192가길 16,서울특별시 노원구 공릉1동 371,37.627549240000000,127.074508199999997,노원구청,노원경찰서,Y,5.000000000000000,4~21,2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2018","20180719",야,목,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,962250.000000000000000,1958729.000000000000000,127.072189899999998,37.627241259999998,"14620",서울특별시 노원구청,서울특별시 노원구 동일로186길49,서울특별시 노원구 공릉동 502-34,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201501",02-2116-4917,37.625213279999997,127.075850600000010,2019/04/08,"3100000",서울특별시 노원구,초등학교,공연초교,서울특별시 노원구 동일로192가길 16,서울특별시 노원구 공릉1동 371,37.627549240000000,127.074508199999997,노원구청,노원경찰서,Y,5.000000000000000,4~21,2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2018","20180719",야,목,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,보행자,보행자,962250.000000000000000,1958729.000000000000000,127.072189899999998,37.627241259999998,"14564",서울특별시 노원구청,서울특별시 노원구 공릉동707-1,서울특별시 노원구 공릉동707-1,생활방범,"1",200.000000000000000,고정,30.000000000000000,"201512",02-2116-4917,37.631271429999998,127.070190599999989,2019/04/08,"3100000",서울특별시 노원구,유치원,사라유치원,서울특별시 노원구 동일로198가길 13,서울특별시 노원구 공릉3동 714,37.629847999999996,127.072620900000004,노원구청,노원경찰서,Y,1.000000000000000,10~28,2020/07/14,"3100000",서울특별시 노원구,"0","6"
"2018","20180425",야,수,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,962790.000000000000000,1963101.000000000000000,127.078086499999998,37.666668989999998,"14697",서울특별시 노원구청,서울특별시 노원구 덕릉로115길 18 신상계초교건너편,"서울특별시 노원구 상계3,4동 101-34",생활방범,"1",130.000000000000000,회전,30.000000000000000,"201307",02-2116-4917,37.666999310000001,127.077219799999980,2019/04/08,"3100000",서울특별시 노원구,초등학교,신상계초교,서울특별시 노원구 상계로 267,서울특별시 노원구 상계4동 111,37.667473999999999,127.075790999999995,노원구청,노원경찰서,Y,2.000000000000000,"7,30",2020/07/14,"3100000",서울특별시 노원구,"0","95"
"2018","20180425",야,수,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,962790.000000000000000,1963101.000000000000000,127.078086499999998,37.666668989999998,"15235",서울특별시 노원구청,서울특별시 노원구 덕릉로94가길 54 불암공원1,"서울특별시 노원구 상계3,4동 1275-4 불암어린이공원1",시설물관리,"1",130.000000000000000,회전,30.000000000000000,"201201",02-2116-3952,37.664206170000000,127.078730499999992,2019/04/08,"3100000",서울특별시 노원구,유치원,무지개유치원,서울특별시 노원구 덕릉로94가길 54,서울특별시 노원구 상계3동 1275-3,37.664553999999995,127.078716099999980,노원구청,노원경찰서,Y,1.000000000000000,5.6~11.5,2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2018","20180425",야,수,"1","1","0","0","0",서울,노원구,차대사람,횡단중,횡단중,안전운전 의무 불이행,교차로,교차로내,승용차,승용차,보행자,보행자,962790.000000000000000,1963101.000000000000000,127.078086499999998,37.666668989999998,"15013",서울특별시 노원구청,서울특별시 노원구 덕릉로115가길43,서울특별시 노원구 상계동 101-182,생활방범,"1",200.000000000000000,회전,30.000000000000000,"201612",02-2116-4917,37.668268009999998,127.079138800000010,2019/04/08,"3100000",서울특별시 노원구,유치원,동화나라유치원,서울특별시 노원구 덕릉로 780,서울특별시 노원구 상계3동 1285,37.666692159999997,127.079126399999993,노원구청,노원경찰서,Y,2.000000000000000,"7.5",2020/07/14,"3100000",서울특별시 노원구,"0","8"
"2018","20180209",야,금,"1","1","0","0","0",서울,용산구,차량단독,전도,전도,안전운전 의무 불이행,단일로,기타단일로,승용차,승용차,없음,없음,951107.000000000000000,1948480.000000000000000,126.946598399999999,37.534340370000002,"4415",서울특별시 마포구청,서울특별시 마포구 삼개로 33,서울특별시 마포구 도화동 83,생활방범,"1",130.000000000000000,360도전방면,30.000000000000000,"201204",02-3153-8432,37.536640999999996,126.947753000000006,2019/06/25,"3130000",서울특별시 마포구,유치원,일민유치원,서울특벽시 용산구 효창원로 17,서울특별시 용산구 신천동 193,37.534861100000001,126.948616200000004,용산구청,용산경찰서,Y,,"15",2020/02/18,"3020000",서울특별시 용산구,"0","10"
"2018","20180308",야,목,"1","1","0","0","0",서울,중랑구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,962590.000000000000000,1955259.000000000000000,127.076220399999997,37.595979190000001,"18033",서울특별시 중랑구청,서울특별시 중랑구 중랑역로 7,서울특별시 중랑구 중화2동 208,생활방범,"3",200.000000000000000,"0",30.000000000000000,"201912",02-2094-0284,37.594848999999996,127.079591999999991,2020/05/06,"3060000",서울특별시 중랑구,유치원,동원초등학교병설유치원,서울특별시 중랑구 서울특별시 중랑구 송림길 114,서울특별시 중랑구 망우본동 216,37.594978000000005,127.076569999999990,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","97"
"2018","20180308",야,목,"1","1","0","0","0",서울,중랑구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,화물차,화물차,보행자,보행자,962590.000000000000000,1955259.000000000000000,127.076220399999997,37.595979190000001,"18222",서울특별시 중랑구청,서울특별시 중랑구 중랑역로13길 18-36,서울특별시 중랑구 중화2동 318-65,생활방범,"3",200.000000000000000,"0",30.000000000000000,"201309",02-2094-0284,37.597007750000003,127.074005099999994,2020/05/06,"3060000",서울특별시 중랑구,유치원,수산유치원,서울특별시 중랑구 중랑역로 35-1,서울특별시 중랑구 중화2동 316-30,37.597527370000002,127.075968500000002,서울특별시 중랑구청,중랑경찰서,Y,,,2020/03/04,"3060000",서울특별시 중랑구,"0","9"
"2018","20180912",야,수,"1","1","0","0","0",서울,양천구,차량단독,기타,기타,안전운전 의무 불이행,단일로,기타단일로,이륜차,이륜차,없음,없음,941362.000000000000000,1947647.000000000000000,126.836371099999994,37.526264159999997,"13179",서울특별시 양천구청,서울특별시 양천구 곰달래로10길 9,서울특별시 양천구 신월동 229-3,생활방범,"5",200.000000000000000,360도 전방,30.000000000000000,"200812",02-2620-4793,37.529113000000002,126.836733000000024,2019/11/20,"3140000",서울특별시 양천구,어린이집,곰달래어린이집,서울특별시 양천구 남부순환로65길 2,서울특별시 양천구 신월1동 217-1,37.527704700000001,126.834014999999994,서울특별시 양천구청,양천경찰서,Y,2.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2018","20181120",주,화,"1","1","0","0","0",서울,양천구,차대사람,횡단중,횡단중,보행자 보호의무 위반,교차로,교차로횡단보도내,건설기계,건설기계,보행자,보행자,942056.000000000000000,1946964.000000000000000,126.844278700000004,37.520152119999999,"13227",서울특별시 양천구청,서울특별시 양천구 신월로24길 28-2,서울특별시 양천구 신월동 604-3,생활방범,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.519539000000002,126.846624000000006,2019/11/20,"3140000",서울특별시 양천구,어린이집,이화어린이집,서울특별시 양천구 신월로 226,서울특별시 양천구 신월2동 608-2,37.521822909999997,126.846909000000011,서울특별시 양천구청,양천경찰서,Y,2.000000000000000,"5",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2018","20181225",야,화,"1","1","0","0","0",서울,양천구,차대사람,차도통행중,차도통행중,안전운전 의무 불이행,단일로,기타단일로,건설기계,건설기계,보행자,보행자,941006.000000000000000,1947532.000000000000000,126.832351599999996,37.525204950000003,"13210",서울특별시 양천구청,서울특별시 양천구 지양로16길 10,서울특별시 양천구 신월동 914-7,생활방범,"3",200.000000000000000,360도 전방,30.000000000000000,"201012",02-2620-4793,37.524324000000000,126.832311000000004,2019/11/20,"3140000",서울특별시 양천구,유치원,이화유치원,서울특별시 양천구 지양로15길 9,서울특별시 양천구 신월7동 912-6,37.523001360000002,126.831005900000008,서울특별시 양천구청,양천경찰서,Y,4.000000000000000,"6",2020/06/01,"3140000",서울특별시 양천구,"0","8"
"2018","20180122",주,월,"1","2","0","1","0",서울,노원구,차대차,측면충돌,측면충돌,교차로 통행방법 위반,교차로,교차로내,건설기계,건설기계,승용차,승용차,960903.000000000000000,1958935.000000000000000,127.056914100000000,37.629041649999998,"14676",서울특별시 노원구청,서울특별시 노원구 월계로49길 20 인덕대학정문앞,서울특별시 노원구 월계2동 633-73,생활방범,"1",130.000000000000000,회전,30.000000000000000,"201307",02-2116-4917,37.629682050000000,127.056255900000011,2019/04/08,"3100000",서울특별시 노원구,유치원,두솔유치원,서울특별시 노원구 초안산로 19,서울특별시 노원구 월계동 582,37.629540999999996,127.054129000000003,노원구청,노원경찰서,Y,1.000000000000000,5.8~25,2020/07/14,"3100000",서울특별시 노원구,"0","10"
